StockCode,Description,NumberOfOrders,NumberOfCustomers,TotalQty,TotalPrice,AvgUnitPrice
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,380,380,6151,3279.210000000004,0.5331181921638765
23309,SET OF 60 I LOVE LONDON CAKE CASES ,407,407,8244,4478.800000000001,0.5432799611838914
23310,BUBBLEGUM RING ASSORTED,245,245,12050,4997.279999999981,0.41471203319501915
23311,VINTAGE CHRISTMAS STOCKING ,346,346,2375,6449.950000000029,2.7157684210526436
23312,VINTAGE CHRISTMAS GIFT SACK,214,214,1423,5964.150000000001,4.191250878425861
23313,VINTAGE CHRISTMAS BUNTING,399,399,2984,15768.960000000017,5.284504021447727
23314,VINTAGE CHRISTMAS TABLECLOTH,114,114,404,4975.460000000001,12.315495049504953
23315,IVORY REFECTORY CLOCK,85,85,201,1996.4400000000028,9.93253731343285
23316,RED REFECTORY CLOCK ,111,111,250,2501.640000000003,10.006560000000013
23317,BLUE REFECTORY CLOCK ,82,82,174,1787.4100000000017,10.272471264367825
23318,BOX OF 6 MINI VINTAGE CRACKERS,376,376,3643,8798.679999999958,2.415229206697765
23319,BOX OF 6 MINI 50'S CRACKERS,404,404,3623,9021.869999999946,2.490165608611633
23320,GIANT 50'S CHRISTMAS CRACKER,327,327,2655,7034.590000000011,2.649563088512245
23321,SMALL WHITE HEART OF WICKER,630,630,4698,8408.920000000013,1.789893571732655
23322,LARGE WHITE HEART OF WICKER,567,567,3022,8755.55999999998,2.8972733289212376
23323,WHITE WICKER STAR ,297,297,1470,3148.8799999999974,2.1420952380952363
23324,RUSTIC STRAWBERRY JAM POT LARGE ,46,46,364,748.5300000000002,2.0564010989010995
23325,RUSTIC STRAWBERRY JAM POT SMALL,38,38,444,711.2399999999998,1.6018918918918914
23326,HANGING MINI COLOURED BOTTLES,76,76,3443,2237.709999999999,0.6499302933488235
23327,HANGING CLEAR MINI BOTTLE,43,43,1726,1046.4200000000003,0.6062688296639631
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,409,409,2837,13254.849999999977,4.672136059217475
23329,DECORATIVE WICKER HEART LARGE,232,232,1775,3051.390000000002,1.7190929577464802
23330,DECORATIVE WICKER HEART MEDIUM,214,214,1798,2291.9700000000016,1.2747330367074536
23331,DECORATIVE WICKER HEART SMALL,109,109,1596,1062.2799999999993,0.6655889724310773
23332,IVORY WICKER HEART LARGE,285,285,2074,3567.4600000000014,1.7200867888138869
23333,IVORY WICKER HEART MEDIUM,232,232,2098,2706.7000000000016,1.2901334604385137
23334,IVORY WICKER HEART SMALL,130,130,2271,1491.7500000000005,0.6568692206076621
23335,EGG FRYING PAN IVORY ,98,98,366,767.9000000000005,2.0980874316939904
23336,EGG FRYING PAN PINK ,85,85,226,521.33,2.306769911504425
23337,EGG FRYING PAN MINT ,69,69,180,388.75000000000034,2.159722222222224
23338,EGG FRYING PAN RED ,110,110,425,902.920000000001,2.1245176470588256
23339,EGG FRYING PAN BLUE ,75,75,175,405.0,2.3142857142857145
23340,VINTAGE CHRISTMAS CAKE FRILL,151,151,2512,4053.880000000002,1.613805732484077
23341,PINK DINER WALL CLOCK,121,121,308,2749.850000000002,8.928084415584422
23342,MINT DINER WALL CLOCK,163,163,374,3184.9100000000008,8.515802139037435
23343,JUMBO BAG VINTAGE CHRISTMAS ,473,473,5810,13473.269999999966,2.3189793459552437
23344,JUMBO BAG 50'S CHRISTMAS ,711,711,10044,23328.78999999991,2.3226592990840214
23345, DOLLY GIRL BEAKER,175,175,2448,2882.500000000002,1.1774918300653603
23346,SPACEBOY BEAKER,185,185,2626,3109.8400000000015,1.1842498095963447
23347,I LOVE LONDON BEAKER,100,100,826,1034.8000000000006,1.252784503631962
23348,CHILDRENS TOY COOKING UTENSIL SET,173,173,727,1594.8700000000035,2.1937689133425082
23349,ROLL WRAP VINTAGE CHRISTMAS,337,337,3207,4325.100000000008,1.3486435921421913
23350,ROLL WRAP VINTAGE SPOT ,304,304,2697,3426.330000000004,1.270422691879868
23351,ROLL WRAP 50'S CHRISTMAS,352,352,3443,4775.770000000003,1.3870955562009883
23352,ROLL WRAP 50'S RED CHRISTMAS ,211,211,1791,2447.950000000003,1.3668062534896723
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,328,328,3992,3497.600000000009,0.8761523046092207
23354,6 GIFT TAGS 50'S CHRISTMAS ,322,322,3683,3382.0900000000097,0.9182975834917213
23355,HOT WATER BOTTLE KEEP CALM,781,781,5745,28424.950000000015,4.947771975630986
23356,LOVE HOT WATER BOTTLE,472,472,2377,13441.420000000016,5.65478334034498
23357,HOT WATER BOTTLE SEX BOMB,102,102,453,1993.5999999999992,4.400883002207504
23358,HOT STUFF HOT WATER BOTTLE,91,91,557,1886.1900000000003,3.3863375224416523
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,79,79,993,1872.3100000000013,1.8855085599194374
23360,SET 8 CANDLES VINTAGE DOILY,113,113,1187,2296.1500000000033,1.9344144903117129
23365,SET 12 COLOUR PENCILS LOVE LONDON,168,168,1859,1464.3800000000006,0.7877245831091988
23366,SET 12 COLOURING PENCILS DOILY,194,194,2253,1670.5499999999995,0.7414780292942741
23367,SET 12 COLOUR PENCILS SPACEBOY ,281,281,3269,2485.350000000002,0.7602783725910071
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,232,232,2376,1677.5999999999997,0.7060606060606059
23369,SET 36 COLOUR PENCILS LOVE LONDON,124,124,1105,1581.0600000000013,1.430823529411766
23370,SET 36 COLOURING PENCILS DOILY,152,152,1554,2156.600000000002,1.387773487773489
23371,SET 36 COLOUR PENCILS SPACEBOY ,183,183,1712,2313.530000000002,1.3513609813084124
23372,SET 36 COLOUR PENCILS DOLLY GIRL,147,147,1375,1732.7900000000025,1.2602109090909108
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,100,100,1608,1313.390000000001,0.8167848258706474
23374,RED SPOT PAPER GIFT BAG,133,133,2440,1949.7100000000023,0.799061475409837
23375,50'S CHRISTMAS PAPER GIFT BAG,103,103,1351,1108.0700000000013,0.8201850481125103
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,156,156,3027,1380.2299999999998,0.45597291047241484
23377,PACK OF 12 DOLLY GIRL TISSUES,132,132,1346,590.5000000000001,0.4387072808320952
23378,PACK OF 12 50'S CHRISTMAS TISSUES,176,176,4003,1842.4199999999994,0.46025980514614023
23379,PACK OF 12 RED APPLE TISSUES,76,76,1220,465.3600000000001,0.38144262295081977
23380,PACK OF 12 VINTAGE DOILY TISSUES,123,123,2308,969.4600000000002,0.4200433275563259
23381,PACK OF 12 VINTAGE LEAF TISSUES ,80,80,1509,567.9500000000007,0.37637508283631593
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,220,220,1858,7292.430000000005,3.9248815931108747
23388,WOODLAND MINI BACKPACK,153,153,825,3448.6900000000005,4.180230303030304
23389,SPACEBOY MINI BACKPACK,236,236,1120,4772.239999999996,4.260928571428568
23390,DOLLY GIRL MINI BACKPACK,163,163,750,3038.040000000003,4.0507200000000045
23391, I LOVE LONDON MINI BACKPACK,87,87,390,1632.3199999999988,4.1854358974358945
23392,SPACEBOY ROCKET LOLLY MAKERS,113,113,643,1435.510000000003,2.2325194401244213
23393,HOME SWEET HOME CUSHION COVER ,234,234,786,3151.659999999999,4.00974554707379
23394,POSTE FRANCE CUSHION COVER,149,149,438,1888.8999999999987,4.312557077625568
23395,BELLE JARDINIERE CUSHION COVER,214,214,754,3279.579999999998,4.349575596816973
23396,LE JARDIN BOTANIQUE CUSHION COVER,197,197,658,2765.5299999999984,4.202933130699086
23397,FOOT STOOL HOME SWEET HOME ,220,220,483,5037.949999999999,10.43053830227743
23398,HANGING HEART BONHEUR,70,70,609,537.9,0.8832512315270935
23399,HOME SWEET HOME HANGING HEART,225,225,1922,1752.3500000000006,0.9117325702393343
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,106,106,459,2396.8400000000006,5.221873638344228
23401,RUSTIC MIRROR WITH LACE HEART,83,83,456,2336.120000000001,5.123070175438598
23402,HOME SWEET HOME 3 PEG HANGER ,68,68,297,1151.0300000000007,3.875521885521888
23403,LETTER HOLDER HOME SWEET HOME,134,134,623,2196.610000000001,3.5258587479935812
23404,HOME SWEET HOME BLACKBOARD,177,177,982,4418.209999999998,4.499195519348267
23405,HOME SWEET HOME 2 DRAWER CABINET,71,71,253,1316.4299999999987,5.203280632411062
23406,HOME SWEET HOME KEY HOLDER,110,110,454,2410.1600000000008,5.308722466960354
23407,SET OF 2 TRAYS HOME SWEET HOME,135,135,263,2669.6300000000065,10.150684410646413
23408,PHOTO FRAME LINEN AND LACE SMALL,62,62,296,615.6800000000005,2.080000000000002
23409,PHOTO FRAME LINEN AND LACE LARGE,45,45,208,775.4300000000001,3.7280288461538467
23410,CURIO CABINET LINEN AND LACE ,19,19,35,281.94999999999993,8.055714285714284
23411, TRELLIS COAT RACK,57,57,226,1113.6600000000005,4.92769911504425
23412,HEART MIRROR ANTIQUE WHITE,77,77,356,2339.8,6.57247191011236
23413,VINTAGE COFFEE GRINDER BOX,59,59,165,879.31,5.329151515151515
23414,ZINC BOX SIGN HOME,65,65,137,1338.9500000000003,9.773357664233579
23415,HOME SWEET HOME HOOK,47,47,323,403.93000000000006,1.250557275541796
23416,CHAMBRE HOOK,25,25,132,184.67999999999998,1.399090909090909
23417,BATHROOM HOOK,27,27,146,157.49999999999997,1.078767123287671
23418,LAVENDER TOILETTE BOTTLE,78,78,558,1168.0800000000017,2.0933333333333364
23419,HOME SWEET HOME BOTTLE ,86,86,473,1043.7200000000007,2.206596194503173
23420,PANTRY HOOK TEA STRAINER ,31,31,165,353.45000000000005,2.1421212121212125
23421,PANTRY HOOK SPATULA,32,32,162,353.35999999999996,2.1812345679012344
23422,PANTRY HOOK BALLOON WHISK ,46,46,213,477.8899999999999,2.243615023474178
23423,PANTRY 3 HOOK ROLLING PIN HANGER,69,69,214,858.1500000000004,4.010046728971965
23424,GINGHAM RECIPE BOOK BOX,135,135,465,2524.4699999999975,5.4289677419354785
23425,STORAGE TIN HOME SWEET HOME,59,59,268,604.0100000000001,2.253768656716418
23426,METAL SIGN DROP YOUR PANTS,202,202,1271,3432.87,2.7009205350118015
23427,STOOL HOME SWEET HOME ,116,116,236,2850.18,12.077033898305084
23428,IVORY RETRO KITCHEN WALL CLOCK,34,34,75,659.6099999999999,8.794799999999999
23429,RED RETRO KITCHEN WALL CLOCK,23,23,47,400.01000000000005,8.510851063829788
23430,BLUE RETRO KITCHEN WALL CLOCK,18,18,36,301.88000000000005,8.385555555555557
23431,NATURAL HANGING QUILTED HEARTS ,75,75,1438,1162.1000000000015,0.8081363004172473
23432,PRETTY HANGING QUILTED HEARTS,73,73,1278,1090.0200000000002,0.8529107981220659
23433,HANGING QUILTED PATCHWORK APPLES,92,92,1211,1069.5700000000002,0.883212221304707
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,200,200,2095,1884.170000000003,0.8993651551312664
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,99,99,827,734.7900000000008,0.8885006045949223
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,116,116,1964,2348.6400000000012,1.1958452138492879
23437, 50'S CHRISTMAS GIFT BAG LARGE,131,131,1937,2371.130000000001,1.224124935467218
23438, RED SPOT GIFT BAG LARGE,108,108,1823,2227.420000000001,1.2218431157432807
23439,HAND WARMER RED LOVE HEART,392,392,4027,8941.609999999984,2.2204147007698
23440,PAINT YOUR OWN EGGS IN CRATE,5,5,164,299.35999999999996,1.8253658536585364
23441,HAND PAINTED HANGING EASTER EGG,3,3,22,9.24,0.42
23442,12 HANGING EGGS HAND PAINTED,7,7,42,87.36,2.08
23444,Next Day Carriage,80,80,78,1185.0,15.192307692307692
23445,ICE CREAM BUBBLES,100,100,2668,2161.2399999999975,0.8100599700149915
23446,BLUE BUNNY EASTER EGG BASKET,3,3,157,230.24999999999997,1.4665605095541399
23447,PINK BUNNY EASTER EGG BASKET,4,4,158,231.89999999999998,1.4677215189873416
23448,CREAM BUNNY EASTER EGG BASKET,3,3,25,41.24999999999999,1.6499999999999997
23449,SET OF 6 EASTER RAINBOW CHICKS,1,1,12,15.0,1.25
23451,SQUARE MINI PORTRAIT FRAME,51,51,278,558.1199999999997,2.0076258992805744
23452,HEART MINI PORTRAIT FRAME,87,87,517,1019.8100000000006,1.9725531914893628
23453,OVAL  MINI PORTRAIT FRAME,47,47,324,631.5800000000002,1.9493209876543214
23454,THREE MINI HANGING FRAMES,53,53,177,745.65,4.21271186440678
23455,SMALL PARLOUR PICTURE FRAME,34,34,207,569.4299999999997,2.75086956521739
23456,MEDIUM PARLOUR PICTURE FRAME ,36,36,156,625.8000000000002,4.011538461538462
23457,LARGE PARLOUR PICTURE FRAME,31,31,113,554.8300000000002,4.910000000000001
23458,DOLLY CABINET 3 DRAWERS ,34,34,46,687.7,14.950000000000001
23459,DOLLY CABINET 2 DRAWERS ,21,21,30,375.0,12.5
23460,SWEETHEART WALL TIDY ,45,45,103,957.3299999999995,9.29446601941747
23461,SWEETHEART BIRD HOUSE,93,93,853,3066.11,3.594501758499414
23462,ROCOCO WALL MIRROR WHITE,56,56,62,1256.94,20.273225806451613
23463,VINTAGE ZINC WATERING CAN,8,8,13,139.4,10.723076923076924
23464,VINTAGE ZINC WATERING CAN SMALL,8,8,18,99.2,5.511111111111111
23465,TUSCAN VILLA BIRD FEEDER,16,16,29,247.63,8.53896551724138
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,28,28,54,489.78,9.07
23467,VINTAGE ZINC PLANTER  ,11,11,32,120.08,3.7525
23468,TUSCAN VILLA BIRD TABLE ,11,11,19,156.75,8.25
23469,CARD HOLDER LOVE BIRD SMALL,74,74,328,1338.6400000000003,4.081219512195123
23470,CARD HOLDER LOVE BIRD LARGE ,92,92,220,1389.8000000000004,6.317272727272729
23471,SIX DRAWER OFFICE TIDY,27,27,66,626.74,9.496060606060606
23472, NINE DRAWER OFFICE TIDY,33,33,59,909.3700000000001,15.41305084745763
23473,WOODLAND SMALL RED FELT HEART,51,51,679,552.8499999999998,0.8142120765832103
23474,WOODLAND SMALL BLUE FELT HEART,37,37,312,270.96000000000004,0.8684615384615386
23475,WOODLAND SMALL PINK FELT HEART,31,31,286,242.18000000000004,0.8467832167832169
23476,WOODLAND LARGE RED FELT HEART,22,22,205,264.71999999999997,1.2913170731707315
23477,WOODLAND LARGE BLUE FELT HEART,13,13,92,123.46999999999997,1.3420652173913041
23478,WOODLAND LARGE PINK FELT HEART,13,13,285,324.4,1.1382456140350876
23479,WIRE EGG BASKET ,44,44,114,880.2300000000004,7.721315789473687
23480,MINI LIGHTS WOODLAND MUSHROOMS,217,217,1781,6658.5400000000045,3.7386524424480654
23481,PEARLISED IVORY HEART SMALL ,29,29,228,281.17,1.233201754385965
23482,PEARLISED IVORY HEART LARGE ,38,38,418,661.0199999999998,1.5813875598086118
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,77,77,1318,1625.1199999999997,1.2330197268588767
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,35,35,185,547.35,2.9586486486486487
23485,BOTANICAL GARDENS WALL CLOCK ,95,95,244,5436.5199999999995,22.280819672131145
23486,ANTIQUE HEART SHELF UNIT,80,80,262,3945.8200000000015,15.06038167938932
23487,SWEET HEART CAKE CARRIER,50,50,71,706.0299999999999,9.944084507042252
23489,VINTAGE BELLS GARLAND,158,158,913,2709.2299999999996,2.967393209200438
23490,T-LIGHT HOLDER HANGING LOVE BIRD,102,102,545,2044.0200000000004,3.7504954128440375
23491,VINTAGE JINGLE BELLS HEART,78,78,227,1889.5100000000002,8.323832599118944
23492,VINTAGE JINGLE BELLS WREATH,28,28,76,635.38,8.360263157894737
23493,VINTAGE DOILY TRAVEL SEWING KIT,417,417,3964,8498.280000000004,2.143864783047428
23494,VINTAGE DOILY DELUXE SEWING KIT ,211,211,748,4991.059999999994,6.672540106951864
23495,SET OF 3 PANTRY WOODEN SPOONS,41,41,225,306.65999999999985,1.3629333333333327
23496,PANTRY KITCHEN THERMOMETER ,31,31,112,154.52,1.3796428571428572
23497,CLASSIC CHROME BICYCLE BELL ,196,196,2549,3642.970000000001,1.4291761475088274
23498,CLASSIC BICYCLE CLIPS ,99,99,1644,2378.4800000000005,1.4467639902676401
23499,SET 12 VINTAGE DOILY CHALK ,109,109,1315,587.4900000000002,0.44676045627376443
23500,KEY RING BASEBALL BOOT ASSORTED ,98,98,1631,2044.5800000000004,1.2535744941753528
23501,KEY RING BASEBALL BOOT UNION JACK,112,112,1823,2220.3700000000017,1.2179758639605056
23502,PLAYING CARDS VINTAGE DOILY ,91,91,714,896.4100000000001,1.2554761904761906
23503,PLAYING CARDS KEEP CALM & CARRY ON,325,325,3644,4861.8,1.334193194291987
23504,PLAYING CARDS JUBILEE UNION JACK,201,201,1934,2857.640000000001,1.4775801447776633
23505,PLAYING CARDS I LOVE LONDON ,115,115,1207,1660.0400000000004,1.375343827671914
23506,MINI PLAYING CARDS SPACEBOY ,146,146,2747,1139.2,0.4147069530396797
23507,MINI PLAYING CARDS BUFFALO BILL ,119,119,2884,1156.5099999999989,0.40100901525658766
23508,MINI PLAYING CARDS DOLLY GIRL ,121,121,2629,1164.2899999999995,0.44286420692278416
23509,MINI PLAYING CARDS FUN FAIR ,65,65,1065,452.7199999999997,0.425089201877934
23510,MINI PLAYING CARDS GYMKHANA,120,120,2522,1119.2199999999996,0.44378271213322745
23511,EMBROIDERED RIBBON REEL EMILY ,99,99,568,1245.7700000000018,2.1932570422535242
23512,EMBROIDERED RIBBON REEL ROSIE,57,57,501,977.3200000000008,1.9507385229540934
23513,EMBROIDERED RIBBON REEL SUSIE ,71,71,560,1101.780000000001,1.9674642857142877
23514,EMBROIDERED RIBBON REEL SALLY ,75,75,472,964.9100000000004,2.044300847457628
23515,EMBROIDERED RIBBON REEL DAISY ,71,71,579,1164.9800000000014,2.0120552677029386
23516,EMBROIDERED RIBBON REEL SOPHIE  ,42,42,297,1062.35,3.5769360269360266
23517,EMBROIDERED RIBBON REEL REBECCA ,63,63,334,996.3799999999998,2.98317365269461
23518,EMBROIDERED RIBBON REEL RACHEL ,45,45,356,965.9599999999997,2.7133707865168533
23519,EMBROIDERED RIBBON REEL CLAIRE,24,24,224,792.3100000000002,3.5370982142857152
23520,EMBROIDERED RIBBON REEL RUBY ,32,32,168,604.3000000000001,3.59702380952381
23521,WALL ART CAT AND BIRD ,43,43,413,793.3699999999993,1.9209927360774801
23522,WALL ART DOG AND BALL ,31,31,354,727.4399999999997,2.0549152542372875
23523,WALL ART TREASURE AHOY ,41,41,354,1151.3100000000004,3.2522881355932216
23524,WALL ART HORSE & PONY ,63,63,475,1535.1300000000008,3.231852631578949
23525,WALL ART BUFFALO BILL ,53,53,577,1845.0700000000002,3.1976949740034666
23526,WALL ART DOG LICENCE ,143,143,996,5926.200000000005,5.9500000000000055
23527,WALL ART ANIMALS AND NATURE ,49,49,414,1406.0600000000002,3.3962801932367155
23528,WALL ART SPACEBOY,49,49,479,1504.4900000000007,3.140897703549062
23529,WALL ART DOLLY GIRL ,36,36,637,2011.9900000000005,3.158540031397175
23530,WALL ART ONLY ONE PERSON ,85,85,1062,4465.97,4.205244821092279
23531,WALL ART BIG LOVE ,110,110,979,5559.109999999997,5.678355464759956
23532,WALL ART WORK REST AND PLAY  ,30,30,210,901.5799999999999,4.293238095238095
23533,WALL ART GARDEN HAVEN ,35,35,215,998.6400000000003,4.644837209302327
23534,WALL ART STOP FOR TEA ,259,259,1381,8573.200000000003,6.207965242577844
23535,WALL ART BICYCLE SAFETY,214,214,1328,8464.040000000008,6.373524096385548
23536,WALL ART VILLAGE SHOW ,85,85,622,3418.330000000001,5.4957073954983935
23537,WALL ART I LOVE LONDON ,34,34,111,581.1299999999998,5.235405405405404
23538,WALL ART VINTAGE HEART,31,31,332,1334.4899999999998,4.019548192771084
23539,WALL ART LOVES' SECRET ,40,40,247,1227.9500000000003,4.971457489878544
23540,WALL ART THE MAGIC FOREST ,13,13,150,947.06,6.3137333333333325
23541,WALL ART CLASSIC PUDDINGS ,151,151,870,6807.4100000000035,7.824609195402303
23542,WALL ART 70'S ALPHABET ,90,90,500,3751.460000000002,7.502920000000004
23543,WALL ART KEEP CALM ,102,102,1237,7019.010000000002,5.674219886822961
23544,WALL ART MID CENTURY MODERN ,19,19,163,1007.53,6.181165644171779
23545,WRAP RED VINTAGE DOILY,83,83,2480,1025.6,0.41354838709677416
23546,WRAP PAISLEY PARK ,115,115,3275,1375.5,0.42
23547,WRAP FLOWER SHOP  ,62,62,1575,661.5,0.42
23548,WRAP MAGIC FOREST ,43,43,1075,451.5,0.42
23549,WRAP BIRD GARDEN ,51,51,1305,548.1,0.42000000000000004
23550,WRAP ALPHABET POSTER  ,64,64,1855,763.1,0.4113746630727763
23551,PACK OF 12 PAISLEY PARK TISSUES ,135,135,1843,841.0100000000007,0.4563266413456325
23552,BICYCLE PUNCTURE REPAIR KIT ,116,116,1864,3883.9900000000002,2.0836856223175966
23553,LANDMARK FRAME CAMDEN TOWN ,66,66,569,6457.150000000001,11.348242530755712
23554,LANDMARK FRAME OXFORD STREET,56,56,424,4830.53,11.392759433962263
23555,LANDMARK FRAME NOTTING HILL ,50,50,424,4818.07,11.363372641509434
23556,LANDMARK FRAME COVENT GARDEN ,53,53,438,4962.01,11.3287899543379
23557,LANDMARK FRAME BAKER STREET ,32,32,350,3930.27,11.229342857142857
23558,LANDMARK FRAME LONDON BRIDGE ,51,51,418,4741.37,11.34299043062201
23559,WOODLAND BUNNIES LOLLY MAKERS,124,124,652,1488.6500000000042,2.283205521472399
23560,SET OF 6 RIBBONS COUNTRY STYLE,26,26,173,502.0699999999998,2.9021387283236986
23561,SET OF 6 RIBBONS PARTY,16,16,170,476.0,2.8
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,43,43,253,730.3699999999997,2.8868379446640304
23564,EGG CUP MILKMAID INGRID,76,76,644,841.3100000000001,1.30638198757764
23565,EGG CUP MILKMAID HELGA ,64,64,405,580.06,1.4322469135802467
23566,EGG CUP MILKMAID HEIDI,84,84,879,1154.4300000000012,1.3133447098976123
23567,EGG CUP HENRIETTA HEN PINK,38,38,210,290.32999999999987,1.3825238095238088
23568,EGG CUP HENRIETTA HEN CREAM ,49,49,629,786.2700000000003,1.2500317965023853
23569,TRADTIONAL ALPHABET STAMP SET,193,193,959,4742.410000000001,4.945161626694474
23570,TRADITIONAL PICK UP STICKS GAME ,275,275,2782,4944.370000000006,1.7772717469446464
23571,TRADITIONAL NAUGHTS & CROSSES,256,256,2859,6436.610000000002,2.2513501224204275
23574,PACKING CHARGE,16,16,12,90.0,7.5
23575,SNACK TRAY PAISLEY PARK,32,32,179,367.3499999999999,2.052234636871508
23576,SNACK TRAY RED VINTAGE DOILY,37,37,198,400.03999999999985,2.0204040404040398
23578,SNACK TRAY RED GINGHAM,14,14,60,125.71999999999998,2.095333333333333
23579,SNACK TRAY I LOVE LONDON,35,35,171,362.6499999999998,2.1207602339181277
23580,SNACK TRAY HAPPY FOREST  ,25,25,117,236.86999999999992,2.024529914529914
23581,JUMBO BAG PAISLEY PARK,340,340,4913,11388.26999999999,2.317986973336045
23582,VINTAGE DOILY JUMBO BAG RED ,256,256,4694,10010.769999999999,2.1326736259054107
23583,LUNCH BAG PAISLEY PARK  ,324,324,3385,5497.330000000007,1.6240265878877422
23597,PAPER BUNTING PAISLEY PARK,32,32,245,667.27,2.723551020408163
23598,PAPER BUNTING VINTAGE PARTY,47,47,428,1218.48,2.8469158878504675
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,4,4,8,19.92,2.49
23602,SET 10 CARDS 3 WISE MEN 17107,1,1,1,2.91,2.91
